"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.759282824E2,-4.615169308E0,-7.054928809E-1,-7.364696753E-1,4.726509867E0
1.759382264E2,-4.489385466E0,-1.431855644E0,3.326529224E-1,4.723923202E0
1.759481704E2,-5.031416218E0,-2.581107169E0,1.316644446E0,5.806101616E0
1.759581144E2,-5.668504862E0,-3.925700136E0,2.290478040E0,7.265628574E0
1.759680584E2,-5.562943908E0,-4.188222578E0,3.765534667E0,7.916236771E0
1.759780024E2,-4.847448195E0,-2.845351616E0,5.438419265E0,7.821136997E0
1.759879464E2,-3.475558964E0,-7.121797568E-1,5.673658597E0,6.691570219E0
1.759978904E2,-2.062020015E0,1.213124755E0,4.105797887E0,4.751965330E0
1.760078344E2,-1.345622662E0,2.526789460E0,2.574106883E0,3.849856045E0
1.760177784E2,-9.130813158E-1,3.301092959E0,1.885431179E0,3.909703690E0
1.760277224E2,-6.038478076E-1,3.362087020E0,1.821673139E0,3.871272960E0
1.760376664E2,-5.095772427E-1,2.271957861E0,2.186563954E0,3.194138916E0
1.760476104E2,-7.374660408E-1,1.881645691E-1,2.303102471E0,2.425601587E0
1.760575544E2,-1.628279990E0,-2.366794437E0,1.985376467E0,3.492095552E0
1.760674984E2,-3.082287226E0,-4.911168813E0,1.026310308E0,5.888411203E0
1.760774424E2,-4.908931083E0,-6.767416538E0,-8.452014278E-1,8.402969501E0
1.760873864E2,-7.041661477E0,-9.248769624E0,-2.861071855E0,1.197123503E1
1.760973304E2,-8.531599853E0,-1.192289371E1,-4.190293661E0,1.524802123E1
1.761072744E2,-7.961614441E0,-1.330205425E1,-2.942263660E0,1.577938108E1
1.761172184E2,-5.218917128E0,-1.249625297E1,1.038778326E0,1.358206519E1
1.761271624E2,-1.950783169E0,-9.920363857E0,4.237709903E0,1.096254347E1
1.761371064E2,2.851809865E-1,-7.137086282E0,3.478621735E0,7.944818310E0
1.761470504E2,1.316416404E0,-4.872321081E0,6.452285528E-2,5.047437772E0
1.761569944E2,2.061221870E0,-2.972206959E0,-2.662620864E0,4.491347200E0
1.761669384E2,2.837566633E0,-1.190304242E0,-3.924909885E0,4.987336583E0
1.761768824E2,3.429985473E0,2.092116219E-1,-4.450500897E0,5.622768720E0
1.761868264E2,3.901785609E0,1.170493875E0,-4.340393734E0,5.952562861E0
1.761967704E2,4.315098386E0,1.787428336E0,-4.130846189E0,6.235291844E0
1.762067144E2,4.550393853E0,2.374006977E0,-4.148790125E0,6.599579747E0
1.762166584E2,4.602119492E0,2.747249370E0,-4.321526523E0,6.884945490E0
1.762266024E2,4.547253313E0,2.922512058E0,-4.792779068E0,7.224217647E0
1.762365464E2,4.513264618E0,3.160923505E0,-5.278224267E0,7.630245496E0
1.762464904E2,4.446022223E0,3.378249308E0,-5.611216182E0,7.916149887E0
1.762564334E2,4.432205837E0,3.497198047E0,-5.850373149E0,8.130295735E0
1.762663774E2,4.502508080E0,3.652149262E0,-5.951777902E0,8.308696253E0
1.762763214E2,4.678868290E0,3.884727527E0,-5.829869887E0,8.424387179E0
1.762862654E2,4.974911649E0,4.059085650E0,-5.566016035E0,8.497438246E0
1.762962094E2,5.273249456E0,4.010291221E0,-5.339984313E0,8.509114405E0
1.763061534E2,5.587553084E0,3.808741205E0,-5.168201303E0,8.511026010E0
1.763160974E2,5.905436379E0,3.574970693E0,-5.098266850E0,8.581778321E0
1.763260414E2,6.224443508E0,3.312948774E0,-5.085718725E0,8.693897947E0
1.763359854E2,6.544883205E0,3.042844248E0,-5.013996778E0,8.788319576E0
1.763459294E2,6.819801158E0,2.765866320E0,-4.989943671E0,8.891526426E0
1.763558734E2,7.043642514E0,2.472199270E0,-5.183480077E0,9.088076518E0
1.763658174E2,7.291448683E0,2.076780142E0,-5.437101302E0,9.329539657E0
1.763757614E2,7.481082657E0,1.471523740E0,-5.423387243E0,9.356554335E0
1.763857054E2,7.216054099E0,7.233321512E-1,-5.140578471E0,8.889330300E0
1.763956494E2,6.210226588E0,-3.854677516E-1,-3.898305054E0,7.342498345E0
1.764055934E2,3.992465399E0,-1.755121300E0,-9.770697355E-1,4.469328362E0
1.764155374E2,-1.499878643E0,-2.894498048E0,9.298301387E0,9.853231124E0
1.764254814E2,-1.521712380E1,-4.737802377E0,2.896678124E1,3.306179129E1
1.764354254E2,-1.805159433E1,-9.526850921E0,1.886756743E1,2.779579189E1
1.764453694E2,-1.707611153E1,-1.175220413E1,1.267183199E1,2.429574475E1
1.764553134E2,-1.947461366E1,-1.159969004E1,1.069145607E1,2.506233467E1
1.764652574E2,-1.466648448E1,-6.744497207E0,6.204233776E0,1.729411826E1
1.764752014E2,-5.782154269E0,-6.421394688E-1,3.968719856E0,7.042470332E0
1.764851454E2,-8.170367056E-1,2.988755164E0,2.535211497E0,4.003436492E0
1.764950894E2,1.996095582E0,5.111748775E0,1.978983413E0,5.833587958E0
1.765050334E2,2.931769955E0,6.040814624E0,1.913477933E0,6.981984975E0
1.765149774E2,1.727331823E0,5.503981170E0,1.802588997E0,6.043741477E0
1.765249214E2,-1.456983469E0,3.679489673E0,-1.002218610E-1,3.958723216E0
1.765348654E2,-5.249900354E0,1.732860366E0,-4.081692740E0,6.872006578E0
1.765448094E2,-9.096195887E0,-3.603340799E-1,-8.141149689E0,1.221265485E1
1.765547534E2,-1.143938394E1,-3.578394238E0,-1.062114797E1,1.601478051E1
1.765646974E2,-9.535272666E0,-6.205488004E0,-9.740131620E0,1.497663748E1
1.765746414E2,-3.659560023E0,-5.321138152E0,-4.900297962E0,8.106775617E0
1.765845854E2,1.686093165E0,-3.213726202E0,-1.627522776E0,3.977408283E0
1.765945294E2,5.540798748E0,-1.373980488E0,-9.040792349E-1,5.779760584E0
1.766044734E2,6.365180141E0,-7.557175398E-2,-1.716606275E0,6.593024073E0
1.766144174E2,5.985878863E0,1.418990600E-1,-2.485125709E0,6.482802704E0
1.766243614E2,5.076323419E0,-7.051899952E-1,-3.235487492E0,6.060918387E0
1.766343054E2,3.929058192E0,-2.132763138E0,-4.251877998E0,6.169655047E0
1.766442494E2,3.293935967E0,-3.428298551E0,-4.969739202E0,6.877612438E0
1.766541934E2,3.146680858E0,-4.507996277E0,-5.725359678E0,7.937466491E0
1.766641374E2,3.231129270E0,-5.475453774E0,-6.227860621E0,8.899833611E0
1.766740814E2,3.565691162E0,-6.034447591E0,-6.127524739E0,9.309955457E0
1.766840254E2,4.256557817E0,-5.791237918E0,-5.568753701E0,9.092180094E0
1.766939694E2,4.701720963E0,-4.793969561E0,-4.766113133E0,8.234328058E0
1.767039134E2,4.340650134E0,-3.439404752E0,-3.885657819E0,6.765285310E0
1.767138574E2,3.951236681E0,-2.159966725E0,-2.938227912E0,5.376886722E0
1.767238014E2,3.938706098E0,-9.638743240E-1,-1.664772609E0,4.383369398E0
1.767337444E2,4.056771907E0,1.977189195E-1,1.824682117E-2,4.061628248E0
1.767436884E2,3.917612852E0,1.152149405E0,1.827676476E0,4.473873044E0
1.767536320E2,3.408953623E0,1.732250501E0,3.056342545E0,4.895190124E0
1.767635760E2,2.666727948E0,1.864701630E0,2.793575690E0,4.288661243E0
1.767735200E2,1.976803279E0,1.731025509E0,1.083959177E0,2.842387731E0
1.767834640E2,1.596877518E0,1.677054539E0,-4.245423549E-1,2.354307955E0
1.767934080E2,1.411795017E0,1.608577212E0,-1.239180533E0,2.473106186E0
1.768033520E2,1.177845579E0,1.469043351E0,-1.478407667E0,2.393971137E0
1.768132960E2,7.261440772E-1,1.214557908E0,-1.295227264E0,1.918345589E0
1.768232400E2,1.421504903E-1,1.011334419E0,-1.049047791E0,1.464071493E0
1.768331840E2,-4.032286692E-1,9.494059736E-1,-5.233094287E-1,1.156640748E0
1.768431280E2,-6.867046076E-1,1.054535987E0,-3.464833416E-2,1.258892320E0
1.768530720E2,-6.118339348E-1,1.349429784E0,2.517145939E-1,1.502884474E0
1.768630160E2,-3.916470891E-1,1.741750472E0,4.701651820E-1,1.846114148E0
1.768729600E2,-3.651820064E-1,2.247755651E0,7.604537845E-1,2.400844294E0
1.768829040E2,-8.855590564E-1,2.747094419E0,1.243801149E0,3.142894190E0
1.768928480E2,-1.844919330E0,3.057315522E0,2.007165677E0,4.096293396E0
1.769027920E2,-2.703138560E0,2.842887014E0,2.876568146E0,4.864525562E0
1.769127360E2,-3.555601791E0,2.196163328E0,3.638384331E0,5.541053871E0
1.769226800E2,-4.926868002E0,1.767212173E0,4.304732150E0,6.777004209E0
1.769326240E2,-6.426080647E0,1.722221941E0,4.653624691E0,8.118915177E0
1.769425680E2,-6.895209775E0,1.734466596E0,4.034189376E0,8.174776825E0
1.769525120E2,-5.950765749E0,1.748712167E0,2.895060550E0,6.844777778E0
1.769624560E2,-5.118017575E0,2.177989597E0,1.786097364E0,5.841907768E0
1.769724000E2,-4.662627649E0,2.841877200E0,9.354549555E-1,5.539985432E0
1.769823440E2,-4.063603209E0,3.288013907E0,4.401443343E-1,5.245725263E0
1.769922880E2,-3.091746559E0,3.036632166E0,4.267109410E-1,4.354550944E0
1.770022320E2,-3.055258471E0,1.928164970E0,2.696971209E-1,3.622866409E0
1.770121760E2,-3.842446603E0,7.051613438E-1,-7.963644594E-2,3.907427591E0
1.770221200E2,-4.616624972E0,-5.519824201E-1,-2.463184910E-1,4.656026581E0
1.770320640E2,-5.486971620E0,-1.774619426E0,-1.927569723E-1,5.770033528E0
1.770420080E2,-6.343840728E0,-2.986716240E0,-1.102821417E-1,7.012627983E0
1.770519520E2,-6.386237719E0,-4.108432057E0,4.292791843E-1,7.605756162E0
1.770618960E2,-5.401940825E0,-4.361674383E0,2.195901958E0,7.281974561E0
1.770718400E2,-4.511764222E0,-3.419704898E0,4.383828021E0,7.160191765E0
1.770817840E2,-3.767307250E0,-1.637883457E0,5.047781990E0,6.508100272E0
1.770917280E2,-3.045394803E0,1.904122388E-1,3.856800056E0,4.917885013E0
1.771016720E2,-2.479830471E0,1.688636704E0,2.785401575E0,4.093838665E0
1.771116160E2,-1.788459200E0,2.948335117E0,2.811890924E0,4.449493998E0
1.771215600E2,-9.864796597E-1,3.661342254E0,3.331262838E0,5.047363799E0
1.771315040E2,-3.992227417E-1,3.213743159E0,3.661518255E0,4.888173465E0
1.771414480E2,-3.145515507E-1,1.653421263E0,3.042224443E0,3.476762016E0
1.771513920E2,-9.900914848E-1,-5.094731623E-1,1.817030450E0,2.131066331E0
1.771613360E2,-2.458740733E0,-3.145317287E0,5.657167988E-1,4.032178360E0
1.771712800E2,-4.437861848E0,-5.470215839E0,-1.401853727E0,7.182135684E0
1.771812240E2,-6.616936104E0,-7.599188812E0,-3.650766395E0,1.071725754E1
1.771911680E2,-8.483918148E0,-1.008849586E1,-5.080950905E0,1.412694865E1
1.772011110E2,-8.730358407E0,-1.167849881E1,-4.441819829E0,1.524258035E1
1.772110550E2,-6.724652342E0,-1.131639010E1,-1.617993568E0,1.326271229E1
1.772209990E2,-3.531347541E0,-9.132075571E0,2.370741892E0,1.007400798E1
1.772309430E2,-8.418704152E-1,-6.611887034E0,4.355075507E0,7.961939375E0
1.772408870E2,8.702071917E-1,-4.341564054E0,2.667648592E0,5.169408864E0
1.772508310E2,1.732044679E0,-2.626808422E0,-5.826884884E-1,3.199941739E0
1.772607750E2,2.362479191E0,-1.270121074E0,-2.823775097E0,3.894640070E0
1.772707190E2,3.014704522E0,-2.859580815E-2,-4.063229865E0,5.059555120E0
1.772806630E2,3.487471204E0,8.619076538E-1,-4.551612120E0,5.798492312E0
1.772906070E2,3.911470352E0,1.365219605E0,-4.382216821E0,6.030526441E0
1.773005510E2,4.178020356E0,1.694478657E0,-4.239483363E0,6.188726137E0
1.773104950E2,4.192993906E0,2.062898852E0,-4.393433535E0,6.413969737E0
1.773204390E2,4.070300610E0,2.273665833E0,-4.748238780E0,6.654522889E0
1.773303830E2,4.019322830E0,2.506816540E0,-5.199043611E0,7.033430148E0
1.773403270E2,4.025305116E0,2.788778050E0,-5.424992888E0,7.308276960E0
1.773502710E2,4.034071847E0,3.072358654E0,-5.705176259E0,7.632965316E0
1.773602150E2,4.106569719E0,3.427047247E0,-5.798365089E0,7.888574358E0
1.773701590E2,4.247151402E0,3.863612062E0,-5.581863159E0,8.007683155E0
1.773801030E2,4.474661300E0,4.142343569E0,-5.190051763E0,8.007386671E0
1.773900470E2,4.773907764E0,4.102531632E0,-4.830690075E0,7.934514965E0
1.773999910E2,5.096553031E0,3.790142967E0,-4.651624066E0,7.872588072E0
1.774099350E2,5.444489844E0,3.357862991E0,-4.654797642E0,7.911059007E0
1.774198790E2,5.830087404E0,2.879473627E0,-4.773512492E0,8.066455790E0
1.774298230E2,6.205329545E0,2.408824223E0,-4.849349125E0,8.235577444E0
1.774397670E2,6.572896045E0,1.973366870E0,-4.965438575E0,8.470697697E0
1.774497110E2,6.911101338E0,1.571813428E0,-5.250955777E0,8.820796774E0
1.774596550E2,7.207863904E0,1.190625839E0,-5.517726805E0,9.155118844E0
1.774695990E2,7.531991440E0,7.899307680E-1,-5.623224024E0,9.432684352E0
1.774795430E2,7.769938034E0,3.012345171E-1,-5.245569322E0,9.379694920E0
1.774894870E2,7.448181544E0,-4.127455974E-1,-4.415383397E0,8.668412645E0
1.774994310E2,6.079278193E0,-1.647143108E0,-3.026448947E0,6.987853533E0
1.775093750E2,3.215127779E0,-3.154712593E0,-9.890834248E-1,4.611674772E0
1.775193190E2,-2.306785047E0,-4.530610383E0,5.146960707E0,7.234562338E0
1.775292630E2,-1.518713109E1,-5.046665756E0,2.425553691E1,2.905940221E1
1.775392070E2,-2.127333063E1,-8.172063333E0,2.090626816E1,3.092586723E1
1.775491510E2,-1.930060871E1,-1.024202036E1,1.375330727E1,2.581793831E1
1.775590950E2,-1.980051992E1,-8.196995861E0,1.215053985E1,2.463507558E1
1.775690390E2,-1.596403777E1,-2.531195921E0,8.684168912E0,1.834863059E1
1.775789830E2,-9.101259575E0,3.335014996E0,5.498438010E0,1.114397018E1
1.775889270E2,-4.190720508E0,6.647308881E0,2.552516916E0,8.262214978E0
1.775988710E2,-1.854457893E0,8.289679492E0,1.217620094E0,8.581398420E0
1.776088150E2,-7.486886019E-1,8.345047946E0,-2.530506827E-1,8.382385966E0
1.776187590E2,-5.964124882E-1,6.814089598E0,-2.723124928E0,7.362264209E0
1.776287030E2,-1.021067694E0,4.121984734E0,-5.863210711E0,7.239514985E0
1.776386470E2,-2.312083794E0,1.515752664E0,-8.615835426E0,9.048527930E0
1.776485910E2,-5.174489983E0,-1.480202762E0,-1.074295600E1,1.201571681E1
1.776585350E2,-6.887776794E0,-6.808141810E0,-9.824987583E0,1.379574736E1
1.776684780E2,-4.035765200E0,-9.200179262E0,-4.689293876E0,1.108693719E1
1.776784220E2,-4.640075523E-1,-8.028794271E0,-4.041291404E-1,8.052338841E0
1.776883660E2,3.171108186E0,-6.225765563E0,1.666310573E0,7.182804111E0
1.776983100E2,5.554252607E0,-4.293956609E0,1.415040806E0,7.161712495E0
1.777082540E2,4.921723621E0,-2.575658734E0,-7.662255710E-1,5.607538047E0
1.777181980E2,3.848212250E0,-2.274721840E0,-2.460622660E0,5.102720925E0
1.777281420E2,3.504377843E0,-2.764622617E0,-3.493512839E0,5.668194972E0
1.777380860E2,3.591428851E0,-3.330357689E0,-4.348239820E0,6.549567395E0
1.777480300E2,3.844945410E0,-3.908411089E0,-5.105244917E0,7.491515742E0
1.777579733E2,4.035343616E0,-4.629631226E0,-5.877213623E0,8.500536651E0
1.777679173E2,4.346083367E0,-5.034029338E0,-6.467473086E0,9.276750516E0
1.777778613E2,4.914856651E0,-4.760140495E0,-6.755005238E0,9.614824450E0
1.777878053E2,5.487559265E0,-3.990018339E0,-6.830600966E0,9.627599004E0
1.777977493E2,5.855366086E0,-2.843596281E0,-6.702213067E0,9.342965900E0
1.778076933E2,5.755451789E0,-1.802054561E0,-6.145409617E0,8.610382413E0
1.778176373E2,5.358103080E0,-1.091227850E0,-5.005875580E0,7.413422769E0
1.778275813E2,4.857420037E0,-5.692545104E-1,-3.590718999E0,6.067276410E0
1.778375253E2,4.102943276E0,-3.940462017E-1,-2.433323618E0,4.786489294E0
1.778474693E2,3.360524059E0,-3.370165533E-1,-9.232830260E-1,3.501307421E0
1.778574133E2,2.784789664E0,-9.142940283E-2,2.067961956E0,3.469852945E0
1.778673573E2,2.225443261E0,3.356477201E-1,4.558266544E0,5.083606100E0
1.778773013E2,1.360480437E0,7.652672124E-1,3.713411125E0,4.028146361E0
1.778872453E2,6.613674527E-1,1.030512117E0,1.741600199E0,2.128974726E0
1.778971893E2,5.822739208E-1,1.212366371E0,4.072948595E-1,1.405263050E0
1.779071333E2,7.702274054E-1,1.273311900E0,-3.716069635E-1,1.533840013E0
1.779170773E2,7.731609535E-1,1.201719761E0,-5.846163885E-1,1.543918575E0
1.779270213E2,5.890637076E-1,1.024763135E0,-4.716001618E-1,1.272612371E0
1.779369653E2,2.742168725E-1,8.904865050E-1,-2.678832415E-1,9.694960237E-1
1.779469093E2,2.188355541E-1,9.042976284E-1,-1.389402227E-1,9.407165280E-1
1.779568533E2,3.536390179E-1,1.084410582E0,-1.573029649E-1,1.151412649E0
1.779667973E2,2.289260942E-1,1.285552461E0,-1.661567458E-1,1.316305569E0
1.779767413E2,-4.263210779E-1,1.573275232E0,-8.348581418E-3,1.630035066E0
1.779866853E2,-1.609995162E0,1.905626877E0,5.455148879E-1,2.553641460E0
1.779966293E2,-2.896217129E0,2.063475387E0,1.494265316E0,3.857309058E0
1.780065733E2,-3.643455622E0,1.939825487E0,2.355300419E0,4.752381703E0
1.780165173E2,-4.118316191E0,1.784253883E0,2.965024824E0,5.379169301E0
1.780264613E2,-5.065349364E0,1.880654588E0,3.395824285E0,6.381712030E0
1.780364053E2,-6.282074250E0,2.172379194E0,3.604418440E0,7.561449632E0
1.780463493E2,-6.699807522E0,2.415583604E0,3.436455417E0,7.907698200E0
1.780562933E2,-6.848943681E0,2.809890007E0,3.104572134E0,8.027569964E0
1.780662373E2,-7.268710030E0,3.484466904E0,2.739060637E0,8.513407560E0
1.780761813E2,-7.018730451E0,4.221842898E0,2.537773454E0,8.574778639E0
1.780861253E2,-5.966464353E0,4.663590685E0,2.572338685E0,7.997793525E0
1.780960693E2,-4.936196065E0,4.445432823E0,2.485687627E0,7.092710875E0
1.781060133E2,-4.046102493E0,3.387103747E0,2.193899725E0,5.714596502E0
1.781159573E2,-3.938879761E0,2.199158272E0,1.553333888E0,4.771154686E0
1.781259013E2,-4.044330786E0,8.394958609E-1,7.930414867E-1,4.205981409E0
1.781358443E2,-4.763945570E0,-5.060730064E-1,-3.301557228E-1,4.802113085E0
1.781457893E2,-6.120431482E0,-1.919308192E0,-1.908498298E0,6.692218706E0
1.781557323E2,-6.146914691E0,-3.540375642E0,-3.054418226E0,7.723230581E0
1.781656763E2,-4.945187328E0,-4.798280128E0,-2.520655146E0,7.337034296E0
1.781756203E2,-3.743508790E0,-5.140048714E0,2.195841439E-1,6.362560494E0
1.781855643E2,-2.406788222E0,-4.166156355E0,3.565901662E0,5.988751371E0
1.781955083E2,-1.270328650E0,-1.946383139E0,5.601194054E0,6.064282071E0
1.782054523E2,-8.482538205E-1,2.553093159E-1,5.975156239E0,6.040464343E0
1.782153963E2,-4.697945416E-1,1.968395568E0,5.634157147E0,5.986569534E0
1.782253403E2,-6.029064059E-2,3.121582854E0,5.285689992E0,6.138927688E0
1.782352843E2,1.000768501E-1,3.382265176E0,4.682128698E0,5.776855740E0
1.782452283E2,-1.357805336E-1,2.505799125E0,3.687248343E0,4.460186762E0
1.782551723E2,-9.756909621E-1,6.897311264E-1,2.309425650E0,2.600220897E0
1.782651163E2,-2.583456581E0,-1.781392840E0,9.496170580E-1,3.278624851E0
1.782750603E2,-4.560442877E0,-4.488992241E0,-6.780537982E-1,6.434939590E0
1.782850043E2,-6.701519002E0,-6.711889624E0,-2.811010918E0,9.892502294E0
1.782949483E2,-8.732102047E0,-9.159413643E0,-4.525343211E0,1.343961293E1
1.783048923E2,-9.403893331E0,-1.128918885E1,-4.690535240E0,1.542336266E1
1.783148363E2,-7.872994625E0,-1.225607742E1,-2.324609699E0,1.475124701E1
1.783247803E2,-4.427878897E0,-1.120920596E1,2.138264491E0,1.224028533E1
1.783347243E2,-1.004822375E0,-8.719778455E0,5.503283013E0,1.036003515E1
1.783446683E2,1.123395138E0,-6.171633795E0,4.321409871E0,7.617457818E0
1.783546123E2,1.927150478E0,-4.172481873E0,4.268175066E-1,4.615808394E0
1.783645563E2,2.416754801E0,-2.566256996E0,-2.429173410E0,4.281035178E0
1.783745003E2,3.097875903E0,-1.009754502E0,-3.728197564E0,4.951352980E0
1.783844443E2,3.607766556E0,2.587164885E-1,-4.214161703E0,5.553563955E0
1.783943883E2,3.983668263E0,1.031534210E0,-4.255135775E0,5.919447281E0
1.784043323E2,4.362151515E0,1.554486374E0,-4.187087048E0,6.243115543E0
1.784142763E2,4.529828610E0,2.042441198E0,-4.380984228E0,6.624495157E0
1.784242203E2,4.486432915E0,2.350852003E0,-4.769804773E0,6.957414966E0
1.784341643E2,4.414931408E0,2.575593830E0,-5.330025920E0,7.384746388E0
1.784441083E2,4.423546110E0,2.783560579E0,-5.858013706E0,7.850623814E0
1.784540523E2,4.451358392E0,2.986121578E0,-6.290849167E0,8.264762359E0
1.784639963E2,4.516221555E0,3.244221185E0,-6.454049048E0,8.519153558E0
1.784739403E2,4.630324706E0,3.614116632E0,-6.311702676E0,8.622026246E0
1.784838843E2,4.751566138E0,4.055865004E0,-5.844104934E0,8.554588486E0
1.784938283E2,4.883425528E0,4.376473101E0,-5.115840656E0,8.317041981E0
1.785037723E2,4.954082113E0,4.435260422E0,-4.526582236E0,8.043905229E0
1.785137163E2,5.119952418E0,4.322339578E0,-4.271745960E0,7.946341658E0
1.785236603E2,5.441549279E0,4.114630106E0,-4.199232300E0,8.010879563E0
1.785336043E2,5.864581298E0,3.855524193E0,-4.272770392E0,8.216747984E0
1.785435483E2,6.334644227E0,3.559786059E0,-4.562154357E0,8.579804581E0
1.785534923E2,6.817858129E0,3.120212266E0,-4.819827703E0,8.913453491E0
1.785634363E2,7.204439775E0,2.475547385E0,-4.963012565E0,9.091962442E0
1.785733803E2,7.446553679E0,1.636411128E0,-4.975044966E0,9.103849487E0
1.785833243E2,7.513556339E0,6.298907214E-1,-4.820922886E0,8.949390406E0
1.785932683E2,7.181436244E0,-6.649529654E-1,-4.074265899E0,8.283407004E0
1.786032123E2,6.061091598E0,-2.527995740E0,-1.589319407E0,6.756739599E0
1.786131563E2,3.178887906E0,-3.915799046E0,3.996928579E0,6.435390319E0
1.786230993E2,-3.406539892E0,-4.573530700E0,1.593988643E1,1.692931412E1
1.786330433E2,-1.526990193E1,-6.939393091E0,2.585686007E1,3.082048498E1
1.786429873E2,-1.630973334E1,-9.788001021E0,1.489569884E1,2.415976427E1
1.786529313E2,-1.637381766E1,-1.056995326E1,1.026225523E1,2.202588702E1
1.786628753E2,-1.770445449E1,-8.854970174E0,8.742758013E0,2.164010220E1
1.786728193E2,-1.309742041E1,-3.397594237E0,5.296395659E0,1.453058413E1
1.786827633E2,-5.879819727E0,1.970471329E0,3.754374087E0,7.249162852E0
1.786927073E2,-1.971410977E0,5.030760745E0,2.698258474E0,6.039504425E0
1.787026513E2,6.773648500E-2,6.471070878E0,2.189500426E0,6.831782978E0
1.787125953E2,3.437712568E-1,6.256942332E0,2.247419144E0,6.657206534E0
1.787225393E2,-1.277202052E0,4.617978895E0,1.890890724E0,5.150965141E0
1.787324833E2,-4.009780759E0,2.414680794E0,-4.761738539E-1,4.704866269E0
1.787424273E2,-6.849503844E0,5.724377346E-1,-4.588020393E0,8.263977190E0
1.787523714E2,-9.846741564E0,-1.520301213E0,-8.269499581E0,1.294813726E1
1.787623154E2,-1.078719604E1,-4.960099483E0,-9.780784972E0,1.538278063E1
1.787722594E2,-6.719923698E0,-7.105810695E0,-7.284898632E0,1.219506737E1
1.787822034E2,-8.765753943E-1,-5.876985582E0,-2.795233668E0,6.566633476E0
1.787921474E2,4.154156114E0,-4.277575634E0,2.013275287E-1,5.966171226E0
1.788020914E2,7.591547086E0,-2.575040683E0,1.374958143E-1,8.017563643E0
1.788120354E2,7.244690253E0,-8.902227956E-1,-2.345431927E0,7.666751881E0
1.788219794E2,5.853919485E0,-9.104453909E-1,-4.121438019E0,7.216892371E0
1.788319234E2,4.530499871E0,-1.702180610E0,-5.420841365E0,7.266936701E0
1.788418674E2,3.606757911E0,-2.524532434E0,-6.182154105E0,7.589532003E0
1.788518114E2,3.595641185E0,-3.120737931E0,-6.305483578E0,7.901060936E0
1.788617554E2,3.919844150E0,-3.569727495E0,-6.366517400E0,8.284966889E0
1.788716994E2,4.243072384E0,-4.029885240E0,-6.572432946E0,8.800029155E0
1.788816434E2,4.667656839E0,-4.124761577E0,-6.588991676E0,9.067275762E0
1.788915874E2,4.948072345E0,-3.961067605E0,-6.163224914E0,8.840747584E0
1.789015314E2,4.834438140E0,-3.608583412E0,-5.302811809E0,8.032028352E0
1.789114754E2,4.242553736E0,-3.019550110E0,-4.065068521E0,6.606188550E0
1.789214194E2,3.405313731E0,-2.177639349E0,-2.702075829E0,4.862045714E0
1.789313634E2,2.905042917E0,-1.229299908E0,-1.531226150E0,3.506437813E0
1.789413074E2,2.918807847E0,-3.652568507E-1,-3.541658521E-1,2.962817116E0
1.789512514E2,2.861334980E0,2.990219307E-1,1.173640262E0,3.107102098E0
1.789611954E2,2.535861415E0,8.265284908E-1,2.836987758E0,3.893872366E0
1.789711394E2,2.150390155E0,1.070166764E0,3.395320255E0,4.159042480E0
1.789810834E2,1.678532715E0,1.086809109E0,1.953552411E0,2.795530922E0
1.789910274E2,1.354146148E0,1.079037575E0,-4.292265594E-2,1.732015079E0
1.790009714E2,1.413449779E0,1.100544804E0,-1.312991690E0,2.221032715E0
1.790109154E2,1.541994967E0,1.127198167E0,-1.903457560E0,2.696567238E0
1.790208594E2,1.472618338E0,1.207526046E0,-1.893307378E0,2.685393221E0
1.790308034E2,1.084452097E0,1.195520543E0,-1.404864897E0,2.139848382E0
1.790407464E2,4.562026888E-1,1.129218380E0,-7.814990830E-1,1.447064566E0
1.790506914E2,-2.346090031E-1,1.117106457E0,-2.017066475E-1,1.159160814E0
1.790606344E2,-7.463380212E-1,1.156224915E0,2.745911308E-1,1.403309226E0
1.790705784E2,-9.982354867E-1,1.326798720E0,6.355666137E-1,1.777867782E0
1.790805224E2,-1.050655190E0,1.636061465E0,9.386945323E-1,2.159101866E0
1.790904664E2,-1.212209081E0,2.026923857E0,1.211131512E0,2.654187393E0
1.791004104E2,-1.580705289E0,2.360926756E0,1.430345893E0,3.180957989E0
1.791103544E2,-2.256518873E0,2.484615247E0,1.718613771E0,3.770785547E0
1.791202984E2,-2.922267644E0,2.366806716E0,2.215663208E0,4.364697660E0
1.791302424E2,-3.328340984E0,2.232375720E0,2.769293958E0,4.871380101E0
1.791401864E2,-3.921938623E0,2.194137268E0,3.397299245E0,5.633603027E0
1.791501304E2,-5.022201006E0,2.320753461E0,4.281248270E0,6.995533312E0
1.791600744E2,-6.492901458E0,2.592202261E0,4.854966545E0,8.511638036E0
1.791700184E2,-6.362792138E0,2.758389485E0,4.360908397E0,8.192152245E0
1.791799624E2,-5.199069924E0,2.732882761E0,3.227499318E0,6.701919733E0
1.791899064E2,-3.913046469E0,2.743094923E0,1.829239583E0,5.116895532E0
1.791998504E2,-2.868313631E0,2.691713101E0,4.868415141E-1,3.963528373E0
1.792097944E2,-2.520995454E0,2.559585323E0,-6.433833177E-1,3.649772211E0
