"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.475587975E2,-2.513376824E0,6.557224923E0,-2.973426104E0,7.625976956E0
1.475688715E2,-2.595534589E0,6.763398331E0,-1.907555873E0,7.491269999E0
1.475789445E2,-2.563023193E0,6.912327499E0,-6.638307385E-1,7.402028816E0
1.475890185E2,-2.546770565E0,7.176085457E0,-4.248107421E-1,7.626447860E0
1.475990915E2,-2.581990684E0,7.456100428E0,-3.099854600E-1,7.896594232E0
1.476091655E2,-2.459580978E0,7.244296736E0,7.116377199E-1,7.683475908E0
1.476192385E2,-2.188043300E0,6.409910756E0,2.461629843E0,7.206532514E0
1.476293125E2,-1.980405018E0,5.653458806E0,3.788798107E0,7.087918707E0
1.476393865E2,-1.729899189E0,5.199183944E0,3.985463358E0,6.775543009E0
1.476494595E2,-1.035585308E0,5.137456058E0,3.100315361E0,6.089158153E0
1.476595335E2,-4.477388442E-1,4.689354102E0,2.069031265E0,5.145036671E0
1.476696065E2,3.791334629E-3,3.656015441E0,1.651215109E0,4.011604992E0
1.476796805E2,3.738737462E-1,2.517239787E0,1.349622596E0,2.880583079E0
1.476897535E2,6.521930252E-1,1.329195494E0,4.424506223E-1,1.545276337E0
1.476998275E2,9.439250860E-1,-4.486568570E-3,-9.055501020E-1,1.308065627E0
1.477099005E2,1.186876312E0,-1.259013119E0,-1.656236697E0,2.395184630E0
1.477199745E2,1.342883826E0,-2.455068097E0,-1.764605484E0,3.308251630E0
1.477300485E2,1.273093653E0,-3.631482278E0,-1.660253735E0,4.191046820E0
1.477401215E2,8.708274351E-1,-4.603897630E0,-1.452163024E0,4.905404291E0
1.477501955E2,1.141855967E-1,-4.849142718E0,-1.235403231E0,5.005341606E0
1.477602685E2,-9.352926953E-1,-3.963395966E0,-1.153404218E0,4.232448618E0
1.477703425E2,-1.907718718E0,-2.041154811E0,-1.376565542E0,3.114584461E0
1.477804155E2,-2.467821459E0,-3.896087497E-1,-1.547964975E0,2.939070141E0
1.477904895E2,-2.751361717E0,6.321109092E-1,-1.117531477E0,3.036187099E0
1.478005625E2,-2.850426122E0,1.427457368E0,-5.540575969E-1,3.235667386E0
1.478106365E2,-2.774572240E0,2.036331443E0,-2.118751017E-1,3.448157177E0
1.478207105E2,-2.592439950E0,2.339733523E0,-1.726495671E-1,3.496413266E0
1.478307835E2,-2.321415658E0,2.271553234E0,-3.745537774E-1,3.269436539E0
1.478408575E2,-1.824451298E0,1.822459590E0,-6.508290160E-1,2.659616495E0
1.478509305E2,-1.070103980E0,1.211247214E0,-7.133941504E-1,1.766684339E0
1.478610045E2,-3.437746190E-1,5.695661670E-1,-3.016718888E-1,7.304741855E-1
1.478710808E2,3.655150053E-1,1.550915480E-2,2.723994847E-1,4.561175641E-1
1.478811548E2,9.483854152E-1,-3.505657214E-1,5.775693242E-1,1.164438725E0
1.478912278E2,1.401459624E0,-6.171016914E-1,5.366480970E-1,1.622619720E0
1.479013018E2,1.767134551E0,-8.026016843E-1,2.467337894E-1,1.956479376E0
1.479113758E2,2.064489440E0,-8.257712764E-1,-1.719900012E-1,2.230155916E0
1.479214488E2,2.232250004E0,-6.171414524E-1,-5.936572802E-1,2.390864409E0
1.479315228E2,2.277040407E0,-3.287953681E-1,-8.716105235E-1,2.460228509E0
1.479415958E2,2.186780448E0,-1.330855519E-1,-1.044663548E0,2.427146971E0
1.479516698E2,2.055367930E0,-4.536562264E-2,-1.073444713E0,2.319241023E0
1.479617428E2,1.926812363E0,6.747686863E-4,-9.832081425E-1,2.163170032E0
1.479718168E2,1.786743335E0,3.812501550E-2,-8.238189641E-1,1.967887941E0
1.479818898E2,1.649730501E0,7.084311068E-2,-6.606347966E-1,1.778501562E0
1.479919638E2,1.500809958E0,6.622205615E-2,-5.263277614E-1,1.591803004E0
1.480020378E2,1.311875457E0,5.269920051E-2,-4.206943754E-1,1.378687121E0
1.480121108E2,1.113407582E0,-3.033944786E-2,-3.412633495E-1,1.164928152E0
1.480221848E2,9.204990935E-1,-2.242144078E-1,-2.652355492E-1,9.838397118E-1
1.480322578E2,7.291832406E-1,-4.575212359E-1,-2.146769778E-1,8.871978835E-1
1.480423318E2,5.223030498E-1,-6.832962656E-1,-2.620312385E-1,8.990854422E-1
1.480524048E2,3.799915418E-1,-8.731407398E-1,-3.868236113E-1,1.027813616E0
1.480624788E2,3.405668364E-1,-1.035559434E0,-5.968147767E-1,1.242802071E0
1.480725518E2,4.235723019E-1,-1.051455674E0,-8.990526760E-1,1.446813134E0
1.480826258E2,5.604148360E-1,-8.859578365E-1,-1.131002365E0,1.542125944E0
1.480926998E2,6.926565615E-1,-6.020369250E-1,-1.288065594E0,1.581560795E0
1.481027728E2,7.857558560E-1,-3.243000287E-1,-1.313036714E0,1.564176520E0
1.481128468E2,8.926258551E-1,-1.474176621E-1,-1.189481539E0,1.494449469E0
1.481229198E2,1.010652707E0,-7.806559145E-2,-1.020312234E0,1.438245524E0
1.481329938E2,1.016894975E0,-4.548549056E-2,-8.730278885E-1,1.341015292E0
1.481430668E2,9.536753181E-1,-8.293690681E-2,-7.250243354E-1,1.200847796E0
1.481531408E2,8.721073175E-1,-1.423656678E-1,-5.483765153E-1,1.039978826E0
1.481632138E2,7.385841747E-1,-2.021224576E-1,-3.362102222E-1,8.362998173E-1
1.481732878E2,5.921356154E-1,-2.495585793E-1,-1.962336536E-1,6.718718021E-1
1.481833618E2,4.930990581E-1,-2.728731823E-1,-9.511314869E-2,5.715356208E-1
1.481934348E2,4.276329739E-1,-2.615979964E-1,1.939864956E-2,5.016769674E-1
1.482035088E2,3.144644272E-1,-2.783040762E-1,8.223867618E-2,4.279068061E-1
1.482135818E2,2.953699060E-1,-2.378202939E-1,3.900904141E-2,3.812132984E-1
1.482236558E2,2.979884353E-1,-2.132771909E-1,1.008403502E-2,3.665869004E-1
1.482337288E2,3.403990214E-1,-2.198137933E-1,-4.431962885E-2,4.076197088E-1
1.482438028E2,4.293199687E-1,-1.486251122E-1,-9.637154259E-2,4.644271027E-1
1.482538758E2,5.880261192E-1,-7.114248812E-2,-2.354042975E-1,6.373783443E-1
1.482639498E2,8.159738280E-1,-9.461964369E-3,-4.075029107E-1,9.121192022E-1
1.482740238E2,9.668129884E-1,1.578192741E-1,-4.586555227E-1,1.081664997E0
1.482840968E2,1.059597191E0,3.833118832E-1,-4.635413830E-1,1.218418984E0
1.482941708E2,1.150361473E0,6.442643470E-1,-4.992329335E-1,1.409837434E0
1.483042438E2,1.274725172E0,8.979452133E-1,-4.901172705E-1,1.634455508E0
1.483143178E2,1.290873135E0,1.223320545E0,-4.479516828E-1,1.833992180E0
1.483243908E2,1.209503867E0,1.497969527E0,-3.549026012E-1,1.957745684E0
1.483344648E2,1.077804544E0,1.707055433E0,-1.642293573E-1,2.025505411E0
1.483445378E2,9.189621529E-1,1.839619414E0,-4.620118976E-2,2.056897075E0
1.483546118E2,6.833730103E-1,1.907130196E0,4.843263343E-2,2.026447625E0
1.483646858E2,3.265257713E-1,2.076981871E0,4.389129107E-1,2.147816871E0
1.483747588E2,-1.683772990E-1,2.483538190E0,1.147805948E0,2.741125927E0
1.483848328E2,-8.123539630E-1,3.181467113E0,1.842554716E0,3.765190544E0
1.483949058E2,-1.387838974E0,4.121549116E0,1.902010228E0,4.746673261E0
1.484049798E2,-1.822552853E0,5.140142269E0,1.538254065E0,5.666479244E0
1.484150528E2,-2.157281098E0,5.979592522E0,1.069524448E-1,6.357737592E0
1.484251268E2,-2.216870658E0,6.490382477E0,-3.047619961E0,7.505169394E0
1.484351998E2,-2.203635193E0,6.336875525E0,-4.970560151E0,8.349758541E0
1.484452738E2,-2.930316629E0,4.654385998E0,-3.642734952E0,6.596937358E0
1.484553478E2,-3.176961541E0,2.474770290E0,-1.350945090E0,4.247661151E0
1.484654208E2,-2.385645860E0,9.060295737E-1,9.552771628E-1,2.724839484E0
1.484754948E2,-1.583610186E0,-5.607052964E-1,2.672761398E0,3.156875851E0
1.484855678E2,-8.520448628E-1,-1.725626775E0,2.157538083E0,2.891148353E0
1.484956418E2,-1.156596798E-1,-2.791749605E0,6.238093248E-1,2.862932254E0
1.485057148E2,4.685824138E-1,-3.535337681E0,8.583575168E-1,3.668100274E0
1.485157888E2,9.442048752E-1,-3.572015510E0,2.128918302E0,4.264165896E0
1.485258618E2,1.676527705E0,-3.487250764E0,8.934203455E-1,3.971128675E0
1.485359358E2,2.348355827E0,-3.110014722E0,2.024270976E-1,3.902299757E0
1.485460098E2,2.762933357E0,-2.452532744E0,-4.558059552E-1,3.722428866E0
1.485560828E2,2.745208692E0,-1.979505862E0,-1.534117891E0,3.715929483E0
1.485661568E2,1.667525332E0,-2.480519857E0,-2.099650356E-1,2.996281831E0
1.485762298E2,2.413099122E-1,-3.471431122E0,2.139848502E-1,3.486381222E0
1.485863038E2,-5.401827389E-1,-3.701300372E0,-7.660878691E-1,3.818155636E0
1.485963768E2,-6.178267461E-1,-3.744309567E0,-1.152915098E0,3.966204387E0
1.486064508E2,-1.633133179E-1,-3.667694669E0,-7.607740657E-1,3.749324287E0
1.486165238E2,4.840418673E-1,-3.846751615E0,-1.406956153E0,4.124478165E0
1.486265978E2,9.154985547E-1,-4.426497785E0,-2.217646291E0,5.034875899E0
1.486366718E2,6.801223969E-1,-4.360977979E0,5.952497694E-1,4.453652175E0
1.486467448E2,4.871180874E-1,-4.136081201E0,-4.088260625E-1,4.184685231E0
1.486568188E2,2.602285784E-1,-4.221011424E0,-2.748501551E0,5.043700738E0
1.486668918E2,-6.979751158E-1,-4.333538750E0,-1.893050393E0,4.780205765E0
1.486769658E2,-1.512826132E0,-4.450076097E0,-9.675387740E-1,4.798744779E0
1.486870388E2,-1.594597689E0,-5.037255247E0,-2.673287062E0,5.921414184E0
1.486971128E2,-1.440947480E0,-5.982803813E0,-3.383886609E0,7.022888272E0
1.487071868E2,-7.708527651E-1,-7.539856530E0,-1.789125052E0,7.787465501E0
1.487172598E2,1.097330297E0,-1.076295348E1,-2.598211737E-1,1.082186714E1
1.487273338E2,3.513774611E0,-1.473661950E1,1.059986616E0,1.518677510E1
1.487374068E2,6.055841968E0,-1.883998962E1,1.578866632E-1,1.978998128E1
1.487474808E2,8.349143336E0,-2.200009276E1,-2.706846864E0,2.368626809E1
1.487575538E2,9.820740166E0,-2.242849252E1,-3.498611319E-1,2.448686622E1
1.487676278E2,1.103151843E1,-2.093841849E1,1.380556852E0,2.370691260E1
1.487777008E2,1.035165799E1,-1.553946910E1,8.961267292E-1,1.869317967E1
1.487877748E2,7.013768504E0,-9.161352580E0,3.633027112E-1,1.154362675E1
1.487978488E2,4.314743753E0,-5.223372706E0,-1.302584231E-1,6.776252898E0
1.488079218E2,2.164393944E0,-2.185826036E0,-2.670342989E-1,3.087676136E0
1.488179958E2,6.871139127E-1,1.209303600E-1,-1.189626988E-1,7.077441661E-1
1.488280688E2,-2.376950173E-1,2.514820209E0,-2.876099199E-4,2.526028442E0
1.488381428E2,-8.577409279E-1,4.810311359E0,3.095233107E-1,4.895979938E0
1.488482158E2,-1.102029266E0,6.567103209E0,1.364826672E0,6.797357200E0
1.488582898E2,-1.204279818E0,7.885157418E0,1.893517732E0,8.198256326E0
1.488683628E2,-1.288375497E0,8.982224883E0,2.027067114E0,9.297810299E0
1.488784371E2,-1.314742346E0,9.970495545E0,1.639057578E0,1.018949648E1
1.488885111E2,-1.155825550E0,1.067985285E1,1.107116489E0,1.079911554E1
1.488985841E2,-1.027142001E0,1.121271897E1,4.751670364E-1,1.126968815E1
1.489086581E2,-7.353342922E-1,1.171824818E1,-1.219814481E0,1.180449086E1
1.489187311E2,-4.871166622E-1,1.204322707E1,-1.969096503E0,1.221285970E1
1.489288051E2,-4.357270552E-1,1.181579377E1,-1.088225305E-1,1.182432590E1
1.489388781E2,-3.887170494E-1,1.151247063E1,1.646072044E0,1.163604891E1
1.489489521E2,-2.459520167E-1,1.145256240E1,2.283921411E0,1.168066671E1
1.489590251E2,-1.110279541E-1,1.141193828E1,2.624311076E0,1.171032328E1
1.489690991E2,-1.014082382E-2,1.122544953E1,2.799630482E0,1.156930209E1
1.489791731E2,8.041602597E-2,1.110036121E1,2.939168437E0,1.148317016E1
1.489892461E2,1.757386512E-1,1.120660512E1,3.016423896E0,1.160679523E1
1.489993201E2,1.932575122E-1,1.125510427E1,2.969169915E0,1.164176492E1
1.490093931E2,1.845499666E-1,1.114655188E1,2.431081649E0,1.141007605E1
1.490194671E2,1.142224342E-1,1.133032753E1,1.430428046E0,1.142083591E1
1.490295401E2,3.987513282E-3,1.162116686E1,1.591490771E0,1.172963674E1
1.490396141E2,-2.040502846E-2,1.164598128E1,2.891572393E0,1.199960362E1
1.490496871E2,5.098421216E-2,1.150867462E1,3.600025427E0,1.205870532E1
1.490597611E2,7.300922086E-2,1.135304981E1,3.851888102E0,1.198891622E1
1.490698351E2,6.672405789E-2,1.119837692E1,3.731773429E0,1.180399215E1
1.490799081E2,5.094414046E-2,1.102665706E1,3.482663915E0,1.156368060E1
1.490899821E2,3.579839012E-2,1.087943469E1,3.260909431E0,1.135768071E1
1.491000551E2,-4.428681135E-3,1.072552194E1,3.120346752E0,1.117020163E1
1.491101291E2,-8.766734082E-2,1.062701975E1,3.112371443E0,1.107375683E1
1.491202021E2,-1.829293377E-1,1.027969514E1,3.206529449E0,1.076974588E1
1.491302761E2,-3.912277707E-1,9.852871785E0,3.356115551E0,1.041612467E1
1.491403491E2,-6.366352654E-1,9.571340631E0,3.277626621E0,1.013699670E1
1.491504231E2,-8.328828793E-1,9.335321864E0,3.082289272E0,9.866227007E0
1.491604971E2,-9.889740819E-1,9.020252250E0,2.616476977E0,9.443991325E0
1.491705701E2,-1.422564126E0,6.804753349E0,-3.768575219E0,7.907623917E0
1.491806441E2,-1.931984079E0,2.047491438E0,-1.990295144E1,2.010105121E1
1.491907171E2,-1.969911458E0,-3.400266999E-1,-2.671944834E1,2.679412415E1
1.492007911E2,-2.013071073E0,2.405491894E0,-8.105710884E0,8.691455306E0
1.492108641E2,-2.024308982E0,3.710619664E0,7.501829163E0,8.610689051E0
1.492209381E2,-3.596448393E-1,-6.195275257E0,1.583609250E1,1.700860387E1
1.492310121E2,5.750803837E-1,-2.018256530E1,1.927150595E1,2.791160334E1
1.492410851E2,9.916709639E-1,-2.753084307E1,1.041456468E1,2.945155155E1
1.492511591E2,3.784379074E0,-3.829860764E1,-1.351991449E1,4.079084407E1
1.492612321E2,5.307022389E0,-4.096525138E1,6.455602069E0,4.180898355E1
1.492713061E2,7.603655500E0,-3.914630656E1,1.800938445E1,4.375599184E1
1.492813791E2,1.318940764E1,-4.089699800E1,-1.010103346E1,4.414244892E1
1.492914531E2,1.260213552E1,-3.136345436E1,-9.998295547E0,3.524834752E1
1.493015261E2,6.533606849E0,-1.784135418E1,3.413727289E0,1.930428635E1
1.493116001E2,1.923315289E0,-8.750944700E0,8.317547321E-2,8.960194920E0
1.493216741E2,-6.623223031E-1,-2.150173223E0,-5.267477084E0,5.727846939E0
1.493317471E2,-2.267303039E0,2.713806220E0,-5.406513348E0,6.460324593E0
1.493418211E2,-3.314089565E0,5.499861222E0,-3.660443537E0,7.391245497E0
1.493518941E2,-3.889625739E0,7.024508085E0,-2.555178276E0,8.426258853E0
1.493619681E2,-4.052992267E0,7.996741004E0,-2.182853311E0,9.227104724E0
1.493720411E2,-4.040202652E0,8.397595119E0,-1.663137581E0,9.466196061E0
1.493821151E2,-3.822706695E0,8.271190596E0,-4.983171865E-1,9.125458913E0
1.493921891E2,-3.334165688E0,7.747560155E0,1.141295877E0,8.511398561E0
1.494022621E2,-2.818400629E0,7.076134322E0,2.380654092E0,7.980136149E0
1.494123361E2,-2.447854972E0,6.542105193E0,2.748073243E0,7.506200161E0
1.494224091E2,-2.144484759E0,5.932859820E0,2.199699286E0,6.681041646E0
1.494324831E2,-1.755663045E0,5.385843440E0,1.318098063E0,5.816102199E0
1.494425561E2,-1.389996597E0,4.980112163E0,6.224162257E-1,5.207783564E0
1.494526301E2,-1.148045537E0,4.366600077E0,4.663050695E-1,4.539013682E0
1.494627031E2,-9.034325328E-1,3.734334217E0,8.865981066E-1,3.943031649E0
1.494727771E2,-6.927538446E-1,3.129936186E0,1.666182811E0,3.612834563E0
1.494828511E2,-4.589900565E-1,2.601834964E0,2.454802634E0,3.606421082E0
1.494929241E2,-7.286710611E-2,1.976714401E0,2.766118920E0,3.400606316E0
1.495029981E2,3.283547804E-1,1.482255135E0,2.401200038E0,2.840890489E0
1.495130711E2,4.209378754E-1,1.106787291E0,1.935498548E0,2.268991280E0
1.495231451E2,2.060743349E-1,6.094400847E-1,1.367709349E0,1.511460457E0
1.495332181E2,-6.542705409E-3,-6.738565207E-2,4.963479539E-1,5.009440332E-1
1.495432921E2,-9.243512392E-2,-1.197829024E0,-9.386430037E-1,1.524594802E0
1.495533661E2,-3.344220706E-1,-2.530286679E0,-2.531283045E0,3.594660297E0
1.495634391E2,-6.954054838E-1,-3.505458409E0,-3.152839730E0,4.765734550E0
1.495735131E2,-1.194533971E0,-4.230372816E0,-2.931998581E0,5.283898301E0
1.495835861E2,-1.676360036E0,-4.726130165E0,-2.378261411E0,5.550010509E0
1.495936591E2,-1.652716089E0,-4.729753100E0,-2.336755536E0,5.528332596E0
1.496037331E2,-2.123372218E0,-4.499080442E0,-1.864050250E0,5.312731664E0
1.496138071E2,-2.201952949E0,-2.562384385E0,-1.115390373E0,3.557879454E0
1.496238801E2,-1.775975102E0,-2.475687718E-1,-1.019041780E-1,1.796040735E0
1.496339541E2,-1.272070536E0,1.205961916E0,5.031751263E-1,1.823648211E0
1.496440271E2,-7.617820526E-1,2.182330570E0,4.684438713E-1,2.358456757E0
1.496541011E2,-3.097762028E-1,2.650047596E0,3.687406949E-1,2.693451922E0
1.496641741E2,3.999524742E-2,2.506076283E0,3.791276157E-1,2.534907435E0
1.496742481E2,2.807909701E-1,1.886749726E0,3.240597447E-1,1.934859896E0
1.496843211E2,4.070287015E-1,1.175286253E0,3.311207327E-1,1.287094045E0
1.496943951E2,4.617647065E-1,6.578491831E-1,4.538059151E-1,9.230016254E-1
1.497044691E2,5.930982864E-1,3.268178397E-1,5.573880979E-1,8.770729555E-1
1.497145421E2,7.831950679E-1,9.209247708E-2,4.677632189E-1,9.168849261E-1
1.497246161E2,1.058916429E0,-2.295026296E-1,6.558237076E-3,1.083521329E0
1.497346891E2,1.396414062E0,-7.216937613E-1,-2.709541261E-1,1.595064342E0
1.497447631E2,1.673048320E0,-1.183347225E0,-2.229239273E-1,2.061333649E0
1.497548361E2,1.810544572E0,-1.458896093E0,-3.647131328E-1,2.353606834E0
1.497649101E2,1.776978923E0,-1.396182366E0,-8.583830253E-1,2.417395439E0
1.497749841E2,1.521401805E0,-8.842995661E-1,-1.152996082E0,2.103817754E0
1.497850571E2,1.347964179E0,-1.848591381E-1,-9.719416543E-1,1.672079815E0
1.497951311E2,1.200230987E0,4.087958032E-1,-5.928222613E-1,1.399680915E0
1.498052041E2,1.018087515E0,7.966223216E-1,-2.822169233E-1,1.323161254E0
1.498152781E2,8.867295228E-1,9.805160844E-1,-4.228238583E-2,1.322682441E0
1.498253511E2,7.585528547E-1,9.060956472E-1,1.574187398E-1,1.192137750E0
1.498354251E2,6.242697930E-1,5.612917721E-1,9.862140499E-2,8.452735708E-1
1.498454991E2,4.544473547E-1,-2.438873649E-2,-2.397743968E-1,5.144015649E-1
1.498555721E2,3.212866661E-1,-6.946164751E-1,-7.052022743E-1,1.040686032E0
1.498656461E2,2.150712629E-1,-1.275254930E0,-1.184831833E0,1.753954747E0
1.498757154E2,1.400286819E-1,-1.638852341E0,-1.531336663E0,2.247317735E0
1.498857894E2,1.213713862E-1,-1.673968379E0,-1.540058370E0,2.277867628E0
1.498958624E2,1.952012546E-1,-1.341620243E0,-1.239447166E0,1.836920706E0
1.499059364E2,2.832163221E-1,-7.556146288E-1,-8.533941078E-1,1.174498385E0
1.499160094E2,4.211976014E-1,-1.981738329E-1,-5.266856476E-1,7.029068635E-1
1.499260834E2,6.463801619E-1,1.321558446E-1,-3.085049816E-1,7.283184775E-1
1.499361574E2,8.843122838E-1,2.172790253E-1,-3.373024821E-1,9.710774195E-1
1.499462304E2,1.088427765E0,-4.767995059E-2,-6.289194989E-1,1.257969838E0
1.499563044E2,1.191748796E0,-5.154408306E-1,-1.011817399E0,1.646122381E0
1.499663774E2,1.260012700E0,-9.252242285E-1,-1.210782872E0,1.977287799E0
1.499764514E2,1.343008956E0,-1.067684036E0,-1.066265429E0,2.020035699E0
1.499865244E2,1.464649461E0,-9.830654705E-1,-8.361237717E-1,1.952106227E0
1.499965984E2,1.579035617E0,-8.180172837E-1,-7.020284057E-1,1.911896869E0
1.500066724E2,1.624188108E0,-5.913411981E-1,-6.840714602E-1,1.858931195E0
1.500167454E2,1.551905852E0,-3.939596629E-1,-6.661392193E-1,1.734173419E0
1.500268194E2,1.364634299E0,-2.553946853E-1,-6.776406924E-1,1.544878676E0
1.500368924E2,1.104903318E0,-2.424232221E-1,-6.964525008E-1,1.328392430E0
1.500469664E2,7.843952090E-1,-2.781263208E-1,-6.984708866E-1,1.086504337E0
1.500570394E2,5.190737057E-1,-3.145117897E-1,-6.778092384E-1,9.098244564E-1
1.500671134E2,3.923497783E-1,-2.800424534E-1,-5.578547788E-1,7.372679828E-1
1.500771874E2,4.422621958E-1,-1.030677009E-1,-2.908990518E-1,5.392968191E-1
1.500872604E2,5.145484724E-1,1.438099301E-1,6.749682225E-2,5.385139250E-1
1.500973344E2,5.502503286E-1,3.638605356E-1,3.573723920E-1,7.502565829E-1
1.501074074E2,6.856325937E-1,5.515660983E-1,3.939702610E-1,9.641212480E-1
1.501174814E2,7.765331159E-1,6.016018921E-1,1.763883499E-1,9.980187206E-1
1.501275544E2,8.535528597E-1,4.342113107E-1,-1.333527696E-1,9.668892945E-1
1.501376284E2,8.753381965E-1,1.424065983E-1,-2.963778929E-1,9.350595986E-1
1.501477024E2,8.694220568E-1,-1.113654846E-1,-3.310822141E-1,9.369698056E-1
1.501577754E2,8.295077202E-1,-2.940681696E-1,-2.638229350E-1,9.187827204E-1
1.501678494E2,7.332322182E-1,-4.088127601E-1,-2.356626713E-1,8.719485382E-1
1.501779224E2,6.191647352E-1,-4.769614738E-1,-1.778851640E-1,8.015611944E-1
1.501879964E2,5.306666878E-1,-4.631889421E-1,-1.352121842E-1,7.172401720E-1
1.501980704E2,4.747944957E-1,-3.618561101E-1,-1.116958523E-1,6.073266180E-1
1.502081434E2,3.937508442E-1,-3.133938020E-1,-8.461849295E-2,5.103094079E-1
1.502182174E2,3.055206724E-1,-2.581662655E-1,-1.609924118E-1,4.311742786E-1
1.502282904E2,2.371980771E-1,-1.775185436E-1,-2.978641089E-1,4.201175888E-1
1.502383644E2,1.604705478E-1,-5.587833166E-2,-3.540535855E-1,3.927176162E-1
1.502484374E2,8.111454897E-2,7.885262668E-2,-2.673020283E-1,2.902545110E-1
1.502585114E2,2.921049669E-4,2.545368987E-1,-8.821920834E-2,2.693914380E-1
1.502685844E2,-9.064090580E-2,3.859185719E-1,4.771094084E-2,3.992809185E-1
1.502786584E2,-2.956459676E-1,2.852581698E-1,1.610801931E-1,4.412772261E-1
1.502887324E2,-5.671066088E-1,1.185751015E-1,1.902110215E-1,6.097952059E-1
1.502988054E2,-8.081835826E-1,-3.557855308E-2,-2.023363195E-2,8.092193377E-1
1.503088794E2,-1.011137734E0,-1.080822730E-1,-3.131300195E-1,1.064016778E0
1.503189524E2,-1.147804047E0,-1.579549295E-1,-5.437267363E-1,1.279860404E0
1.503290264E2,-1.220622347E0,-1.541156477E-1,-7.463655762E-1,1.439003864E0
1.503391004E2,-1.161557575E0,-1.913904780E-1,-8.063720421E-1,1.426913518E0
1.503491734E2,-7.689904270E-1,-1.657749957E-1,-6.007534611E-1,9.898142992E-1
1.503592474E2,-3.819596780E-1,-3.422638446E-1,-4.668346079E-1,6.935216551E-1
1.503693204E2,-2.983728898E-1,-6.517476135E-1,-2.007676578E-1,7.443849713E-1
1.503793944E2,4.550566345E-2,-6.413892710E-1,1.473018873E-1,6.596580996E-1
1.503894674E2,1.954393094E-1,-4.617066729E-1,2.178882321E-1,5.466670441E-1
1.503995414E2,1.612437690E-1,3.011187422E-1,3.730581328E-1,5.058106566E-1
1.504096154E2,2.156105954E-1,1.945561606E-1,8.758930973E-1,9.227831524E-1
1.504196884E2,7.464782812E-1,4.612207693E-1,6.247994777E-1,1.077185597E0
1.504297624E2,1.398515113E0,1.233301157E0,3.595920682E-2,1.864985075E0
1.504398354E2,1.992395903E0,9.852909207E-1,3.191609108E-1,2.245507363E0
1.504499094E2,2.502376750E0,4.256521565E-1,1.084672537E0,2.760359337E0
1.504599824E2,5.179955376E0,3.161587164E0,1.686788545E0,6.298636891E0
1.504700564E2,4.409667159E0,2.427044731E-1,1.048631469E0,4.539129638E0
1.504801304E2,2.703815668E0,-1.687132800E0,-9.049561711E-1,3.313001950E0
1.504902034E2,1.214232510E0,-3.095251088E0,-1.626009078E0,3.701195132E0
1.505002774E2,3.709356666E-1,-3.145911364E0,2.961569412E-1,3.181518586E0
1.505103504E2,-8.959548211E-1,-2.227650000E0,2.555777324E0,3.506730285E0
1.505204244E2,9.790490180E-1,6.626941860E-2,2.951694342E0,3.110535019E0
1.505304974E2,2.474646914E-1,-9.211481345E-1,3.555122319E0,3.680848729E0
1.505405714E2,-1.678094759E0,-2.483130054E0,3.296019330E0,4.454849078E0
1.505506454E2,-2.275032035E0,-2.481092300E0,2.607624292E0,4.258085745E0
1.505607184E2,-3.622952945E0,-3.406537553E0,1.440767385E0,5.177460458E0
1.505707924E2,-4.484580809E0,-4.042218772E0,-2.072457295E0,6.383265377E0
1.505808654E2,-4.309172233E0,-2.443176030E0,-6.039246985E0,7.810926872E0
1.505909394E2,-3.665357537E0,-7.572191048E-1,-7.487918637E0,8.371209719E0
1.506010124E2,-3.044761842E0,-6.218829596E-1,-4.864884008E0,5.772729813E0
1.506110864E2,-2.872123092E0,5.327281237E-2,-4.050114852E0,4.965416334E0
1.506211604E2,-3.006579816E0,9.102518481E-1,-3.696185228E0,4.850759307E0
1.506312334E2,-3.064790602E0,1.896518084E0,-2.617361661E0,4.454245654E0
1.506413074E2,-3.134763063E0,2.934133984E0,-1.141446735E0,4.442834944E0
1.506513804E2,-3.043795590E0,4.580611094E0,3.107244750E-1,5.508469777E0
1.506614544E2,-2.445737841E0,9.129138515E0,1.541412585E0,9.575946761E0
1.506715284E2,-2.653563527E0,1.089882172E1,3.067537624E0,1.162907999E1
1.506816014E2,-4.100591526E0,9.522828621E0,5.285819800E0,1.163782655E1
1.506916754E2,-4.622484759E0,8.632359073E0,8.682705939E0,1.308718346E1
1.507017484E2,-4.756695900E0,8.299160752E0,1.009694275E1,1.390864760E1
1.507118224E2,-4.911083443E0,6.399263561E0,9.693069720E0,1.261050813E1
1.507218954E2,-5.060120199E0,5.004631292E0,8.155549042E0,1.082423812E1
1.507319694E2,-4.954382660E0,3.600488527E0,6.271722339E0,8.766066750E0
1.507420434E2,-4.273115670E0,1.867266219E0,5.319455323E0,7.074093977E0
1.507521164E2,-2.983116109E0,-3.406377339E-1,4.790179396E0,5.653391410E0
1.507621904E2,-1.325906289E0,-1.506288945E0,3.923482872E0,4.406886852E0
1.507722634E2,-1.726682782E-1,-2.327622185E0,2.741550089E0,3.600518888E0
1.507823374E2,4.691136333E-1,-3.147323467E0,8.652721417E-1,3.297636803E0
1.507924104E2,1.093652106E0,-3.537284803E0,-1.292397212E0,3.921574845E0
1.508024844E2,1.847279851E0,-5.042173340E0,-6.979775716E0,8.806430826E0
